,SNo.,company,amount
126,127,Z F Steering Gear (India) Limited,"1,100,000.00"
127,128,Control Print Limited,"1,100,000.00"
128,129,Mrc Transolutions Private Limited,"1,100,000.00"
129,130,Aditya Birla Health Services Limited,"1,000,000.00"
130,131,Mphasis Limited,"1,000,000.00"
131,132,Marvell India Private Limited,"1,000,000.00"
132,133,Minda Industries Limited,"1,000,000.00"
133,134,Fortune Intercontinental Private Limited,"1,000,000.00"
134,135,The Oriental Insurance Company Limited,"1,000,000.00"
135,136,Black & Veatch Private Limited,"1,000,000.00"
136,137,Trident International Private Limited,"1,000,000.00"
137,138,Hitech Corporation Limited,"1,000,000.00"
138,139,Automotive Manufacturers Private Limited,"1,000,000.00"
139,140,Vinati Organics Limited,"1,000,000.00"
140,141,Deccan Mechanical And Chemical Industries Private Limited,"1,000,000.00"
141,142,Allstate Solutions Private Limited,"1,000,000.00"
142,143,Ansys Software Private Limited,"1,000,000.00"
143,144,Suprabha Protective Products Pvt Ltd,"1,000,000.00"
144,145,Kalyani Investment Company Limited,"1,000,000.00"
145,146,Greenspan Agri-Tech Private Limited,"900,000.00"
146,147,The Indian Express Private Limited,"900,000.00"
147,148,Bajaj Auto Holdings Limited,"900,000.00"
148,149,Srei Equipment Finance Limited,"800,000.00"
149,150,Armacell India Private Limited,"800,000.00"
150,151,Sbi Capital Markets Limited,"800,000.00"
151,152,Mediaocean Asia Private Limited,"800,000.00"
152,153,Iai Joinflex India Private Limited,"800,000.00"
153,154,Burckhardt Compression (India) Private Limited,"800,000.00"
154,155,Tolani Education Foundation,"700,000.00"
155,156,Trp Sealing Systems (India) Private Limited,"700,000.00"
156,157,A Raymond Fasteners India Private Limited,"700,000.00"
157,158,Sanand Properties Private Limited,"700,000.00"
158,159,Eagleburgmann India Private Limited,"700,000.00"
159,160,Yoshika Engineering Private Limited,"700,000.00"
160,161,Scope T And M Private Limited,"700,000.00"
161,162,Hella India Automotive Private Limited,"600,000.00"
162,163,Pacoline Industries Private Limited,"600,000.00"
163,164,Minda Vast Access Systems Private Limited,"600,000.00"
164,165,Futura Bioplants Private Limited,"600,000.00"
165,166,Il&Fs; Skills Development Corporation Limited,"600,000.00"
166,167,Dana India Technical Centre Private Limited,"500,000.00"
167,168,Poonawalla Investments And Industries Private Limited,"500,000.00"
168,169,Kalyani Forge Limited,"500,000.00"
169,170,Triple Point Technology (India) Private Limited,"500,000.00"
170,171,Arofine Polymers Private Limited,"500,000.00"
171,172,Beckhoff Automation Private Limited,"500,000.00"
172,173,Dsm India Private Limited,"500,000.00"
173,174,Lombardini India Private Limited,"500,000.00"
174,175,Accurate Industrial Controls Private Limited,"500,000.00"
175,176,General Industrial Controls Pvt Ltd,"500,000.00"
176,177,India Index Services And Products Limited,"500,000.00"
177,178,Designtech Systems Limited,"400,000.00"
178,179,Clean Science And Technology Private Limited,"400,000.00"
179,180,Baker Gauges India Private Limited,"400,000.00"
180,181,Integrated Decisions And Systems (India)  Private Limited,"400,000.00"
181,182,Seco Tools India Private Limited,"300,000.00"
182,183,Sant Gyaneshwar Steels Private Limited,"300,000.00"
183,184,Tomtom India Private Limited,"300,000.00"
184,185,Helical Auto Technology India Private Limited,"300,000.00"
185,186,Saba Software India Private Limited,"300,000.00"
186,187,Nalco Water India Limited,"300,000.00"
187,188,Pushpak Steel Industries Private Limited,"300,000.00"
188,189,Sukhjit Starch And Chemicals Ltd,"300,000.00"
189,190,Sai Life Sciences Limited,"300,000.00"
190,191,Suttatti Enterprises Private Limited,"200,000.00"
191,192,Gkn Sinter Metals Private Limited,"200,000.00"
192,193,Milliman India Private Limited,"200,000.00"
193,194,The New India Assurance Company Limited,"200,000.00"
194,195,Toyota Material Handling India Private Limited,"200,000.00"
195,196,Spiderlogic India Private Limited,"200,000.00"
196,197,Xpanxion International Private Limited,"200,000.00"
197,198,Gkn Driveline (India) Limited,"200,000.00"
198,199,Wolters Kluwer (India) Private Limited,"200,000.00"
199,200,Trimurti Fabricators Private Limited,"200,000.00"
200,201,Knorr-Bremse Technology Center India Private Limited,"200,000.00"
201,202,Can Fin Homes Limited,"200,000.00"
202,203,Ventura ( India ) Private Limited,"200,000.00"
203,204,Japfa Comfeed India Private Limited,"200,000.00"
204,205,Fluidomat Limited,"100,000.00"
205,206,Girnar Food And Beverages Private Limited,"100,000.00"
206,207,Siara Engineering Private Limited,"100,000.00"
207,208,Adient India Private Limited,"100,000.00"
208,209,Jayashree Polymers Private Limited,"100,000.00"
209,210,Involute Technologies Private Limited,"100,000.00"
210,211,Corpint Investments Private Limited,"100,000.00"
211,212,Parakh Foods And Oils Limited,"100,000.00"
212,213,Mitsubishi Electric India Private Limited,"100,000.00"
213,214,Aquapharm Chemicals Private Limited,"100,000.00"
214,215,Mitsubishi Elevator India Private Limited,"100,000.00"
215,216,Mahafeed Speciality Fertilizers (India) Private Limited,"100,000.00"
216,217,A P Refinery Private Limited,"100,000.00"
217,218,Polestar Maritime Limited,"100,000.00"
218,219,Ajeet Seeds Private Limited,"100,000.00"
219,220,Capita India Private Limited,"100,000.00"
220,221,Morarjee Textiles Limited,"100,000.00"
221,222,Darshana Industries Private Limited,0.00
222,223,Bajaj Sevashram Private Limited,0.00
223,224,As Realty And Infrastructure Private Limited,0.00
224,225,Qlogic (India) Private Limited,0.00
225,226,Sagitec Solution Pvt Limited,0.00
226,227,K K Nag Private Limited,0.00
227,228,The New Piece Goods Bazar Company Limited,0.00
228,229,Jagdish Electronics (India) Pvt Ltd,0.00
229,230,India Land Infrastructure Development Private Limited,0.00
230,231,Posco- India Pune Processing Center Private Limited,0.00
231,232,Desai Electronics Pvt Ltd,0.00
232,233,Kf Bioplants Private Limited,0.00
233,234,Krishnae Infrastructure Private Limited,0.00
234,235,Shankar Ramchandra Earthmovers Private Limited,0.00
235,236,Adar Poonawalla Finvest Pvt Ltd,0.00
236,237,B U Bhandari Auto Private Limited,0.00
237,238,Sampada Realities Private Limited,0.00
238,239,Udit Packaging Pvt Ltd,0.00
239,240,Cable & Wireless Networks India Private Limited,0.00
240,241,Mojo Networks Private Limited,0.00
241,242,Kumar Agro Products Private Limited,0.00
242,243,Amphenol Interconnect India Private Limited,0.00
243,244,John Deere Financial India Private Limited,0.00
244,245,Ratilal Bhagwandas Construction Company P Ltd,0.00
245,246,Minda Stoneridge Instruments Limited,0.00
246,247,Chakan Investment Private Limited,0.00
247,248,Pritam Constructions Private Limited,0.00
248,249,Sovereign Pharma Private Limited,0.00
249,250,Shro Systems Private Limited,0.00
250,251,Sai Spacecon India Private Limited,0.00
251,252,Rehau Polymers Private Limited,0.00
252,253,Aloha Technology Private Limited,0.00
253,254,Yashodhan Hotels Private Limited.,0.00
254,255,Viraj Projects (India) Private Limited,0.00
255,256,Faurecia Emissions Control Technologies Technical Center India Private Limited,0.00
256,257,Vanderlande Industries Software Private Limited,0.00
257,258,Bf Utilities Limitd,0.00
258,259,Netcracker Technology Solutions (India) Private Limited,0.00
259,260,Synerzip Softech India Private Limited,0.00
260,261,Exfo Electro-Optical Engineering India Private Limited,0.00
261,262,Bf Investment Limited,0.00
262,263,Bachhraj And Company Private Limited,0.00
263,264,Phoenix Mecano (India) Private Limited,0.00
264,265,Globant India Private Limited,0.00
265,266,Baroda Industries Private Limited,0.00
266,267,Sanjay Knit Private Limited,0.00
267,268,Sun Vacuum Formers Private Limited,0.00
268,269,Catalyst Trusteeship Limited,0.00
269,270,Bachhraj Factories Private Limited,0.00
270,271,Shore Auto-Rubber Exports Pvt Ltd,0.00
271,272,Trw Sun Steering Wheels Private Limited,0.00
272,273,Pubmatic India Private Limited,0.00
273,274,Adwaith Lakshmi Industries Limited,0.00
274,275,Ashtech Toolings And Stampings Private Limited,0.00
275,276,Cybage Software Private Limited,0.00
276,277,Arya Omnitalk Wireless Solutions Private  Limited,0.00
277,278,Klingelnberg India Private Limited,0.00
278,279,Parag Milk Foods Limited,0.00
279,280,Megger (India) Private Limited,0.00
280,281,Buro Happold Engineers India Private Limited,0.00
281,282,Lifestyle Interiors Private Limited,0.00
282,283,Sudarshan Fiscal Services Pvt Ltd,0.00
283,284,Xytel India Private Limited,0.00
284,285,Rvs Hospitality & Development Private Limited,0.00
285,286,Securities Investment Management Private  Limited,0.00
286,287,Litens Automotive (India) Private Limited,0.00
287,288,Hinjewadi Techpark Private Limited,0.00
288,289,Mwh Resourcenet (India) Private Limited,0.00
289,290,Ador Powertron Limited,0.00
290,291,Panchshil Techpark Private Limited,0.00
291,292,Altitude Investments Private Limited,0.00
