,SNo.,company,amount
97,98,South City Projects (Kolkata) Limited,"1,059,000.00"
98,99,The Karur Vysya Bank Limited,"1,027,427.00"
99,100,Regent Electro-Mech Private Limited,"1,000,000.00"
100,101,Trio Trend Pvt Ltd,"1,000,000.00"
101,102,Khr Hospitality India Limited,"1,000,000.00"
102,103,Rashi Peripherals Private Limited,"1,000,000.00"
103,104,East India Securities Ltd,"1,000,000.00"
104,105,Game Plan Sports Private Limited,"1,000,000.00"
105,106,Mi Mysolar24 Private Limited,"1,000,000.00"
106,107,Alchemy Capital Management Private Limited,"1,000,000.00"
107,108,Bandhan Bank Limited,"1,000,000.00"
108,109,T S Roadways Pvt Ltd,"970,000.00"
109,110,Acclaris Business Solutions Private Limited,"930,400.00"
110,111,Gpt Infraprojects Limited,"908,821.00"
111,112,Herbicure Healthcare Bio-Herbal Research  Foundation,"900,200.00"
112,113,Vardhan Ltd.,"900,000.00"
113,114,Rdb Rasayans Ltd.,"900,000.00"
114,115,Kirtivardhan Finvest Services Limited,"900,000.00"
115,116,R B A Exports Pvt. Ltd.,"839,300.00"
116,117,Bma Stainless Limited,"801,000.00"
117,118,Iac Electricals Pvt Ltd,"800,000.00"
118,119,Naga Dhunseri Group Ltd.,"800,000.00"
119,120,T P Roy Chowdhury & Co Private Limited,"780,000.00"
120,121,Andrew Yule & Co Ltd,"740,000.00"
121,122,Distant Horizon Orchard Pvt Ltd,"700,000.00"
122,123,Grand Royale Enterprises Limited,"700,000.00"
123,124,Mint Investments Ltd,"700,000.00"
124,125,Ankit India Limited,"674,913.00"
125,126,Siddha Real Estate Development Pvt Ltd,"656,000.00"
126,127,Ram Ratna Wires Limited,"609,000.00"
127,128,Paharpur Cooling Towers Ltd,"600,000.00"
128,129,Magus Marketing Pvt Ltd,"600,000.00"
129,130,Jones Lang Lasalle Property Consultants (India) Private Limited,"581,000.00"
130,131,Union Roadways Ltd.,"577,873.00"
131,132,Amgoorie India Ltd,"525,000.00"
132,133,Lux Industries Limited,"502,000.00"
133,134,Mundhra Agencies Private Limited,"500,000.00"
134,135,Krishi Rasayan Exports Pvt.Ltd.,"500,000.00"
135,136,Dharam Pal Prem Chand Ltd,"500,000.00"
136,137,Carbac Holdings Ltd,"500,000.00"
137,138,Ipm Commodities Private Limited,"456,000.00"
138,139,Sbicap Trustee Company Limited,"420,000.00"
139,140,Seven Star Steels Limited,"412,000.00"
140,141,Stellar Information Technology Private Limited,"400,000.00"
141,142,Grd Securities Limited,"400,000.00"
142,143,P C Chandra (Jewellers) Private Limited,"400,000.00"
143,144,Ifb Industries Ltd,"382,000.00"
144,145,Ideal Real Estates Private Limited,"370,000.00"
145,146,Netincon Marketing Private Limited,"350,000.00"
146,147,Bhandari Automobiles Private Limited,"332,942.00"
147,148,Svitzer Hazira Private Limited,"331,961.00"
148,149,Infocepts Technologies Private Limited,"320,400.00"
149,150,Haldia Precision Engineering Pvt Ltd,"302,800.00"
150,151,Nicco Engineering Services Limited,"301,250.00"
151,152,Dream Bake Private Limited,"300,000.00"
152,153,Bmw Industries Limited,"300,000.00"
153,154,Exide Industries Limited,"300,000.00"
154,155,Tata Toyo Radiator Limited,"300,000.00"
155,156,Ronak Optik India Private Limited,"284,980.00"
156,157,Goodcare Pharma Pvt Ltd,"283,063.00"
157,158,International Combustion (India) Ltd,"280,000.00"
158,159,International Commerce Limited,"250,000.00"
159,160,Oriental Carbon & Chemicals Ltd,"250,000.00"
160,161,Central India General Agents Ltd,"250,000.00"
161,162,Laxmi Publications Private Limited,"250,000.00"
162,163,Bridge & Roof Co (India) Ltd,"229,000.00"
163,164,West Bengalstate Electricity Distribution Company Limited,"222,406.00"
164,165,Brg Iron & Steel Co. Private Limited,"204,334.00"
165,166,Sunrise Foods Private Limited,"204,150.00"
166,167,Creative Textile Mills Private Limited,"200,000.00"
167,168,Learning Mate Solutions Private Limited,"200,000.00"
168,169,Cdet Explosive Industries Private Limited,"200,000.00"
169,170,Triveni Engicons Pvt Ltd,"200,000.00"
170,171,Ramco Steels Private Limited,"200,000.00"
171,172,West Bengal Swarojgar Corporationlimited,"200,000.00"
172,173,Deccan Enterprises Ltd,"200,000.00"
173,174,Infosoft Global Private Limited,"200,000.00"
174,175,Vbl Innovations Private Limited,"200,000.00"
175,176,Abp Private Limited,"180,000.00"
176,177,Biba Apparels Private Limited,"175,000.00"
177,178,Patton Developers Private Limited,"175,000.00"
178,179,Maheshwari Mining Private Limited,"158,000.00"
179,180,Eveready Industries India Ltd,"158,000.00"
180,181,Strassenburg Pharmaceuticals Ltd.,"150,000.00"
181,182,Sreeleathers Limited,"147,000.00"
182,183,Worldwide Safety Private Limited,"141,500.00"
183,184,Topsel Pvt Ltd,"119,252.00"
184,185,Osi Systems Private Limited,"111,500.00"
185,186,Adhunik Industries Limited,"110,000.00"
186,187,My Healthskape Medicals Private Limited,"100,100.00"
187,188,Orient Craft Limited,"100,000.00"
188,189,Hotel Queen Road Private Limited.,"100,000.00"
189,190,Nezone Strips Limited,"100,000.00"
190,191,Nezone Tubes Limited,"100,000.00"
191,192,Parag Breweries Limited,"92,000.00"
192,193,Btl Epc Limited,"61,000.00"
193,194,Indianoil Petronas Private Limited,"60,000.00"
194,195,Alcove Construction Pvt Ltd,"51,000.00"
195,196,Betex India Limited (Co Tr From Maha ),"50,000.00"
196,197,Seven Islands Shipping Limited,"50,000.00"
197,198,Crosseas Capital Services Private Limited,"25,000.00"
198,199,Prabhu International Vyapar Private Limited,"21,000.00"
199,200,Ganesha Ecosphere Limited,"21,000.00"
200,201,Aimil Limited,"18,012.00"
201,202,Mahalaxmi Infracontract Private Limited,"10,000.00"
202,203,Madhumita Construction Pvt Ltd,"5,000.00"
203,204,Haldiram Bhujiawala Ltd.,0.00
204,205,Great Eastern Retail Private Limited,0.00
205,206,Ideal Heights Private Limited,0.00
206,207,Bengal Park Chambers Housing Development Limited,0.00
207,208,Eureka Stock & Share Broking Services Limited,0.00
208,209,Amrit Feeds Ltd,0.00
209,210,Rajlaxmi Griha Nirman Private Limited,0.00
210,211,Calcutta Springs Ltd,0.00
211,212,Modern India Con Cast Ltd,0.00
212,213,Abdos Lamitubes Private Limited,0.00
213,214,Bharat Roll Industry Pvt Ltd,0.00
214,215,Aforeserve. Com Limited,0.00
215,216,Vedant Griha Nirman Private Limited,0.00
216,217,Warren Tea Limited,0.00
217,218,Deepak Industries Ltd,0.00
218,219,Ludlow Jute & Specialities Limited,0.00
219,220,Kansai Nerolac Paints Limited,0.00
220,221,Shalimar Wires Industries Limited,0.00
221,222,Nicco Parks & Resorts Ltd.,0.00
222,223,Shalimar Pellet Feeds Limited.,0.00
223,224,Indian Oil Corpn. Limited,0.00
224,225,Voith Paper Technology (India) Private Limited,0.00
225,226,Intelligent Infrastructure Limited,0.00
226,227,Kaybee Industrial Alloys (P) Ltd.,0.00
227,228,Hindustan Copper Ltd,0.00
228,229,Khadim India Limited,0.00
